,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,id
966,0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,177067,4,0WyFpxYlBCgH1gMXd26OOr
967,0.652,0.719,1,-7.251,1,0.033,0.0353,0.0,0.108,0.24,94.969,197640,4,3izNaTiYdotdPL0Bs76JqO
968,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,204400,4,10GJQkjRJcZhGTLagFOC62
969,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,185947,4,6HZILIRieu8S0iqY8kIKhj
970,0.551,0.651,8,-5.828,0,0.0594,0.225,0.0,0.224,0.562,144.875,194907,4,762UXiwEHYY97VL45sAUPR
971,0.613,0.839,9,-3.799,0,0.0352,0.000854,0.0,0.341,0.526,104.975,223627,4,2d48mamATjby7wgPjdrSOQ
972,0.488,0.744,2,-4.284,0,0.131,0.0353,0.0,0.0952,0.59,180.007,165173,4,3n2A6l4UayVe3GGKCvfQWV
973,0.92,0.674,1,-5.662,0,0.264,0.307,0.0,0.104,0.741,141.967,304041,4,6p8NuHm8uCGnn2Dtbtf7zE
974,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,209269,4,1f5cbQtDrykjarZVrShaDI
975,0.758,0.646,7,-4.701,1,0.112,0.128,0.0,0.0778,0.589,155.955,197171,4,4PzovBqgnSHKd8opsP7IVM
976,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4,6PCUP3dWmTjcTtXY02oFdT
977,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,181812,4,1e1JKLEDKP7hEQzJfNAgPl
978,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,261240,4,0kN8xEmgMW9mh7UmDYHlJP
979,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,214802,4,7i2DJ88J7jQ8K7zqFX2fW8
980,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,208733,4,1EaKU4dMbesXXd3BrLCtYG
981,0.754,0.762,6,-4.486,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,272667,4,3FDrI0FLKzrYQiWxPhqV2W
982,0.743,0.765,5,-3.586,0,0.0389,0.0438,0.0416,0.667,0.338,114.991,196360,4,1kJtfldK9F7XmsSiSNlbth
983,0.684,0.823,9,-3.297,0,0.0773,0.0744,0.0,0.111,0.647,91.048,208163,4,7nKBxz47S9SD79N086fuhn
984,0.67,0.643,5,-4.553,1,0.0465,0.118,0.0,0.192,0.703,123.979,201159,4,5DZwnLxHjWTZaz9jOpRhxb
985,0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,234373,4,6Na5uKk5SsqZimk0hAWo8y
986,0.697,0.506,8,-4.863,1,0.0325,0.0792,0.0,0.0893,0.516,100.002,211364,4,34oB5r0lcN3fYWCs2uA1k5
987,0.523,0.725,2,-5.448,1,0.0339,0.0558,6.96e-06,0.0937,0.528,155.855,214800,4,0c4ICGb0jvszKj3KPR59JU
988,0.443,0.817,7,-3.729,1,0.0511,0.318,0.0,0.374,0.652,168.1,183413,4,4VFE6ZNqa8jHAmbYICoAFg
989,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,216409,4,6kex4EBAj0WHXDKZMEJaaF
990,0.53,0.512,8,-7.094,1,0.133,0.0162,7.04e-05,0.128,0.401,196.121,165200,4,0XQHz5C8PknyrEhyrKxVKa
991,0.516,0.792,1,-5.38,0,0.216,0.0235,0.0,0.404,0.524,121.189,226790,5,1vVNlXi8gf8tZ7OhnEs4VE
992,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,5mCPDVBb16L4XQwDdbRUpz
993,0.334,0.617,6,-5.834,0,0.383,0.334,0.0,0.163,0.603,85.227,216391,4,1SJtlNRJDeYHioymcvsqev
994,0.741,0.718,7,-5.823,1,0.415,0.283,2.21e-06,0.23,0.576,165.848,231760,4,6JpN5w95em8SODPiM7W2PH
995,0.554,0.903,8,-3.152,1,0.0515,0.0103,0.0,0.107,0.419,112.998,206827,4,4D4xJ4LyDXBWIf9thFSMAJ
996,0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493,4,1gT5TGwbkkkUliNzHRIGi1
997,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,225983,4,6b8Be6ljOzmkOmFslEb23P
998,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016,253107,4,2EEeOnHehOozLq4aS0n6SL
999,0.927,0.665,11,-5.313,1,0.244,0.061,0.0,0.123,0.175,127.076,343150,4,4Km5HrUvYTaSUfiSGPJeQR
1000,0.804,0.886,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946,238587,4,0pSBuHjILhNEo55xK1zrRt
1001,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4,7BKLCZ1jbUBVqRi2FVlTVw
1002,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,4,7vu0JkJh0ldukEYbTVcqd0
1003,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,225850,4,6BKeNWeUqxmvQ09Gxd3ZGX
1004,0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230,4,6UjfByV1lDLW0SOVQA4NAi
1005,0.502,0.792,3,-5.473,0,0.0335,0.304,0.0385,0.143,0.44,155.902,215080,4,5C6uh95eAL0RBTSGXKQwvk
1006,0.708,0.612,5,-6.379,0,0.122,0.0381,0.0,0.277,0.263,139.913,229013,4,1HOUzEsetdIPSpAgRPhZQt
1007,0.652,0.654,1,-6.69,1,0.0377,0.252,0.000553,0.117,0.605,120.019,211160,4,2lFtnEmkIPm2ClN55e2chV
1008,0.59,0.671,9,-6.098,1,0.0706,0.0484,0.0,0.0604,0.438,149.982,169801,4,104buTcnP2AsxqB7U1FIZ4
1009,0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,237507,4,4cxMGhkinTocPSVVKWIw0d
1010,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,236615,4,2bjwRfXMk4uRgOD9IBYl9h
1011,0.693,0.717,9,-6.346,0,0.107,0.14,0.0,0.0464,0.412,99.836,234308,4,7gwLQ4tZ5UdZ7qNcDyJ8wr
1012,0.532,0.64,9,-6.684,1,0.0314,0.344,0.0,0.361,0.308,84.029,212320,4,4Az17HfqonKSWNsaLgTBeK
1013,0.838,0.705,5,-5.201,0,0.0449,0.0184,1.82e-05,0.102,0.583,119.953,242520,4,3OtMnyUaiipcAT23A8liyi
1014,0.501,0.836,11,-3.587,0,0.0491,0.208,0.0,0.152,0.618,159.863,192000,4,4n0xztUAbHPUV8G3NQvF30
1015,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,4,7floNISpH8VF4z4459Qo18
1016,0.461,0.812,10,-5.776,0,0.241,0.0184,0.000375,0.21,0.72,159.869,193902,4,2of5xn0GU0TdFneR1saRLH
1017,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,4,6mapJIPnQ23RTAevUoE0DL
1018,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,230227,4,0prNGof3XqfTvNDxHonvdK
1019,0.681,0.845,11,-5.147,0,0.0525,0.0304,0.0,0.197,0.761,132.023,184040,4,5OUSPcqhYTOzpbXzoEvKim
1020,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,222533,4,6xHI9KjUjYT0FPtGO8Mxa1
1021,0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023,242407,4,7KOlJ92bu51cltsD9KU5I7
1022,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187,4,4Q3N4Ct4zCuIHuZ65E3BD4
1023,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4,6gBFPUFcJLzWGx4lenP6h2
1024,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,4,5Ohxk2dO5COHF1krpoPigN
1025,0.368,0.478,8,-4.978,1,0.0306,0.321,0.0,0.121,0.325,167.526,212758,4,6cl1vl6OU6RLr1C56wOn21
1026,0.536,0.722,4,-4.163,1,0.0284,0.312,0.0,0.117,0.499,143.78,203293,4,4T5Z4mbTe7kuGqgLpaRtTh
1027,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,237733,4,7qvxFz3JodM0A7xEM7k3YD
1028,0.639,0.196,4,-11.478,1,0.0267,0.819,3.63e-05,0.0978,0.3,143.907,227222,4,0pCgobQDYedY2NwByGrlWf
1029,0.589,0.809,3,-5.292,1,0.0376,0.231,0.0,0.0719,0.496,88.965,194413,4,2WaOQWSv0D1tZNxyLvnGAI
1030,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58,246773,5,4AtZRwSR8BOTTQg5ihSggt
1031,0.524,0.772,7,-6.696,0,0.152,0.00273,0.000169,0.224,0.237,169.855,199973,4,77lGafvlU68CeHgB2pkHC9
1032,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,222360,4,0SGkqnVQo9KPytSri1H6cF
1033,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,269187,4,3dhjNA0jGA8vHBQ1VdD6vV
1034,0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,190312,4,5tFep7dXGd7vEJ668wTPux
1035,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3,5oO3drDxtziYU2H1X23ZIp
1036,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,221520,4,15vzANxN8G9wWfwAJLLMCg
1037,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,4,5knuzwU65gJK7IF5yJsuaW
1038,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,208212,3,0QZ5yyl6B6utIWkxeBDxQN
1039,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747,4,6I6NX6tjGsxFAsIfGzY9lJ
1040,0.415,0.369,8,-10.044,1,0.0741,0.0303,7.64e-06,0.383,0.0913,95.746,251423,4,6yHkPtl6UQ7RjtJLBPzbJw
1041,0.611,0.867,1,-5.298,1,0.0896,0.11,0.000105,0.346,0.336,140.032,331267,4,7BKUWh5sdtdS17crohRe4L
1042,0.548,0.901,0,-2.637,0,0.0453,0.2,0.0,0.1,0.557,145.953,206213,4,2gYiCTytrSRtuaHP1Nac6u
1043,0.812,0.522,2,-5.287,1,0.257,0.0433,0.0,0.154,0.38,75.524,142907,4,0Fv5N0cHBsl4bzCbollCAS
1044,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,222041,4,2L6orAlH8tBhiFTumIfMyF
1045,0.957,0.593,1,-6.982,1,0.301,0.06,0.0,0.0908,0.284,127.027,247613,4,1iTWoKAdilGEmit6xhQZje
1046,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,234653,4,6ie2Bw3xLj2JcGowOlcMhb
1047,0.762,0.576,1,-4.951,0,0.0829,0.0556,0.0,0.0866,0.316,142.096,221178,4,1KhljCoJ2TgDEldnnfTHHc
1048,0.768,0.807,2,-5.508,0,0.106,0.053,2.99e-06,0.214,0.575,112.001,284000,4,7Fa5UNizycSms5jP3SQD3F
1049,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,248613,4,0y9uTzK9cNKSAEHnpeRG8C
1050,0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,201893,4,7f08qp3HROTkfrtNpiYGGo
1051,0.706,0.557,0,-5.8,1,0.0813,0.0347,0.0,0.276,0.205,132.98,248827,4,5p3NP9mQblDsVJLdfNZJ3I
1052,0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,118067,4,1n4jwRVXdkK2U34nBDUKKT
1053,0.588,0.479,1,-7.039,1,0.281,0.604,7.2e-06,0.527,0.434,150.414,460573,4,23luOrEVHMfoX0AhfbQuS6
1054,0.678,0.562,3,-9.197,0,0.508,0.193,0.0,0.104,0.566,94.241,307880,4,06FCvd7rrRcF3DdvWH5Isp
1055,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,275253,4,6IZvVAP7VPPnsGX6bvgkqg
1056,0.746,0.798,0,-8.382,1,0.349,0.137,0.0,0.139,0.553,109.968,214827,4,2LTlO3NuNVN70lp2ZbVswF
1057,0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115,254200,4,4iYRa2btalAzPZoSYfROqF
1058,0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,160293,4,4BHSjbYylfOH5WAGusDyni
1059,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,195840,4,6mICuAdrwEjh6Y6lroV2Kg
1060,0.628,0.481,1,-7.775,1,0.475,0.29,0.0,0.118,0.33,108.761,254370,5,1B87ZDrD3Pno9hS4stamWO
1061,0.347,0.632,2,-6.998,1,0.0381,0.539,0.00226,0.121,0.285,74.257,229338,3,1IO13V09b01gLSbmZJZ9dM
1062,0.477,0.672,1,-5.234,1,0.0306,0.049,0.0,0.355,0.263,139.864,194560,4,081t95JRuDUrQYSS3h8iKk
1063,0.761,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.943,238440,3,51ChrwmUPDJvedPQnIU8Ls
1064,0.651,0.732,2,-8.037,1,0.0381,0.0164,1.58e-06,0.0925,0.638,85.023,199213,4,0ipcmHor30Y8p6hCd8QUVq
1065,0.606,0.887,9,-4.782,0,0.052,0.0498,3.47e-06,0.0958,0.349,97.972,191787,4,2jB9QaPJyVdz2Q0Va8rrnU
1066,0.611,0.886,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,216267,4,4nxgA1nvXvTkmsBY0vJV57
1067,0.587,0.229,10,-11.254,0,0.128,0.92,0.0,0.1,0.379,75.67,171728,4,6Kkt27YmFyIFrcX3QXFi2o
1068,0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525,249213,4,4F7A0DXBrmUAkp32uenhZt
1069,0.804,0.456,8,-7.44,1,0.0468,0.000668,0.0,0.31,0.165,130.014,225135,4,4GkkxswcdEt1tkSyiRzgnC
1070,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,210285,4,6Nle9hKrkL1wQpwNfEkxjh
1071,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,170827,4,0afhq8XCExXpqazXczTSve
1072,0.514,0.836,5,-3.663,1,0.0381,0.112,0.0,0.0878,0.501,143.888,263120,4,23TxRN09aR1RB0G0tFoT0b
1073,0.77,0.477,0,-10.972,0,0.0802,0.749,0.208,0.166,0.248,106.128,229573,4,0j8zLbIueSkVqB3Tl6PsjA
1074,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959,243253,4,77hjM9bMmgfTGJXv14UFmi
1075,0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967,176987,4,4JjIIBNoho0V2gZjH4nEzR
1076,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,242081,4,2BrzlUj1u1CtvaJDGIKpsP
1077,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4,6i0V12jOa3mr6uu4WYhUBr
1078,0.596,0.838,5,-6.52,0,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,240427,4,4vb4mFvYsr2h6enhjJsq9Y
1079,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4,0lYBSQXN6rCTvUZvg9S0lU
1080,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,4,6fujklziTHa8uoM5OQSfIo
1081,0.666,0.423,0,-8.012,1,0.0429,0.494,0.0,0.106,0.154,129.893,205280,4,01V9pxqqX8v9LTCVC6z0dU
1082,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4,7MXVkk9YMctZqd1Srtv4MB
1083,0.586,0.525,0,-8.968,1,0.498,0.0705,0.0,0.0729,0.491,126.51,222467,4,1Bqxj0aH5KewYHKUg1IdrF
1084,0.58,0.532,1,-5.668,0,0.0424,0.294,0.0,0.0948,0.39,112.049,206400,4,7BiELrM90hRxpozaIXbsLw
1085,0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.334,144.065,236227,4,1XazlqB4YAtvouCmJPWXlM
1086,0.981,0.417,11,-10.732,0,0.134,0.0471,0.359,0.103,0.262,122.044,129384,4,1r6cyaW7yMykwSyxTuwcuM
1087,0.517,0.61,1,-6.373,1,0.372,0.153,0.0,0.416,0.163,135.498,186593,4,6bx1Wi1KZRkynuMTYrOhFb
1088,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661,4,4STaHtfguDMkWbPEo6Fwcx
1089,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,4,0y1QJc3SJVPKJ1OvFmFqe6
1090,0.42,0.396,4,-6.678,1,0.0296,0.551,0.0,0.0708,0.132,136.849,252320,4,4S6fv0puLCsfYjyBTPDb9k
1091,0.552,0.893,0,-4.593,1,0.0383,0.0158,0.0,0.105,0.777,163.948,189467,4,5sjIhQzNljMVrDklI91ezp
1092,0.69,0.663,8,-5.248,0,0.0352,0.106,0.0,0.0659,0.285,122.041,213695,4,0Xm8tw6qikotb8FAOZ2ks7
1093,0.651,0.808,1,-4.731,0,0.0435,0.054,0.0,0.0482,0.858,100.993,194893,4,7pxhKtuTwofDIdgHx2DcVK
1094,0.695,0.641,7,-5.807,1,0.0261,0.142,0.0,0.131,0.664,101.974,181200,4,63OQWdXMq0Pe6pRpWY5gO0
1095,0.482,0.781,11,-5.334,1,0.411,0.629,2.87e-06,0.413,0.336,57.967,325840,5,1MksGqIztTT6M9R1ErKVs8
1096,0.618,0.727,3,-7.224,0,0.208,0.0312,0.0,0.196,0.401,164.992,180520,4,3V8sM5OOG6YfDuDLa2IIYJ
1097,0.488,0.762,8,-3.842,1,0.0865,0.591,0.0,0.0763,0.709,123.889,210293,4,6nxQdXa1uAL0rY72wPZu89
1098,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,232852,4,0qvzXomUDJVaUboy2wMfiS
1099,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,187973,4,3QGsuHI8jO1Rx4JWLUh9jd
